run_idx,record_idx,timestamp,model,target,prompt,text,aspect,esg,tone,sentiment,sentiment_score,labels,reasoning,target_doc,text_len_words
171,2,2026-06-03T20:02:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_few_shot_indonesian.md,"Satuan Kerja Audit Intern (SKAI) | Penerapan Program Anti Pencucian Uang (APU), Pencegahan Pendanaan Terorisme (PPT), dan Pencegahan Pendanaan Proliferasi Sanjata Pemusnah Massal (PPPSPM)",program anti pencucian uang dan pencegahan pendanaan terorisme,g,none,neutral,0.0,['governance'],Hanya menyebutkan kebijakan tanpa evaluasi atau hasil.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,24
171,3,2026-06-03T20:02:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_few_shot_indonesian.md,Kebijakan Anti Penyuaapan dan Korupsi,kebijakan anti korupsi,g,none,neutral,0.0,['governance'],Penyataan kebijakan tanpa indikasi hasil atau evaluasi.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,5
172,0,2026-06-03T20:02:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_zero_shot_indonesian.md,Danamon berkomitmen menghadirkan solusi finansial holistik dengan praktik ramah lingkungan.,praktik ramah lingkungan,e,commitment,neutral,0.0,['environmental-claims'],"Berkomitmen untuk praktik ramah lingkungan, mengekspresikan komitmen lingkungan tanpa menilai hasil.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,10
172,1,2026-06-03T20:02:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_zero_shot_indonesian.md,"Danamon dan MUFG menyelenggarakan Net Zero School, memberikan pelatihan tentang praktik keuangan berkelanjutan sebagai bagian dari inisiatif MUFG Net Zero World.",pelatihan praktik keuangan berkelanjutan,e,action,neutral,0.0,['climate-commitment'],"Program pelatihan menjadi tindakan tanpa hasil terukur, terkait dengan inisiatif net zero.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,21
172,2,2026-06-03T20:02:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_zero_shot_indonesian.md,Kebijakan Anti Penyuaapan dan Korupsi diterapkan sebagai bagian dari tata kelola perusahaan.,pencegahan korupsi,g,none,neutral,0.0,['governance'],"Pernyataan kebijakan tanpa indikasi waktu atau hasil, hanya mengidentifikasi praktik tata kelola.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,12
173,0,2026-06-03T20:03:22Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_chain_of_thought_indonesian.md,mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.,environmental commitment,e,commitment,neutral,0.5,"['climate-commitment', 'environmental-claims']","The passage explicitly mentions environmental practices as part of Danamon's sustainability commitment, indicating a climate-related commitment but without quantitative metrics.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,8
173,1,2026-06-03T20:03:22Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_chain_of_thought_indonesian.md,"Net Zero School, sebuah program kolaborasi lintas sektor yang memberikan pelatihan tentang praktik keuangan berkelanjutan bagi manajer dan pemimpin Nasabah Korporasi, sebagai bagian dari inisiatif MUFG Net Zero World (MUFG NOW) dalam mendukung pertumbuhan ekonomi berkelanjutan di Indonesia.",climate education and net-zero initiative,e,action,neutral,0.5,"['climate-d-s', 'netzero-reduction']","The segment describes a newly launched training program focused on sustainable finance, representing a concrete climate-related action but not a measurable outcome.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,38
173,2,2026-06-03T20:03:22Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_chain_of_thought_indonesian.md,Struktur dan Mekanisme Tata Kelola Perusahaan,corporate governance structure,g,action,neutral,0.5,['governance'],"The heading refers to the governance framework of Danamon, highlighting structural mechanisms without indicating future commitments or outcomes.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,6
173,3,2026-06-03T20:03:22Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_10,tone_chain_of_thought_indonesian.md,"Dengan tujuan menjadi Bank pilihan, sinergi yang terbentuk antara Danamon, Adra Finance dan MUFG dibangun untuk menciptakan solusi keuangan komprehensif bagi setiap segmen nasabah. Selanjutnya, kami juga berkomitmen untuk meningkatkan analisis data dan peningkatan proses bisnis secara berkelanjutan.",strategic growth and ecosystem integration,e,action,neutral,0.5,"['strategy', 'opportunity']","The text outlines a strategic partnership and growth strategy aimed at comprehensive financial solutions, representing a forward‑looking opportunity but lacking specific measurable results.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,38
174,0,2026-06-03T20:04:02Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_few_shot_indonesian.md,mengadopsi solusi finansial holistik dengan praktik ramah lingkungan.,praktik ramah lingkungan,e,action,neutral,0.0,"['environmental-claims', 'climate-d-s']","Concrete statement of adopting environmentally friendly practices, specific and actionable.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,8
174,1,2026-06-03T20:04:02Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_few_shot_indonesian.md,"MUFG dan Danamon kembali menggelar MUFG Net Zero World (MUFG NOW) Indonesia 2025 di Jakarta untuk mendorong agenda keberlanjutan dan transisi energi di Asia Pasifik, khususnya Indonesia.",net zero agenda 2025,e,commitment,neutral,0.0,"['netzero-reduction', 'climate-commitment', 'climate-f']","Forward‑looking announcement of a net‑zero initiative, indicating a strategic commitment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,27
174,2,2026-06-03T20:04:02Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_few_shot_indonesian.md,"Kebijakan Anti Pencucian Uang (APU), Pencegahan Pendanaan Terorisme (PPT), dan Pencegahan Pendanaan Proliferasi Sanjata Pemusnah Massal (PPPSPM)",kebijakan anti pencucian uang,g,action,neutral,0.0,['governance'],"Reference to anti‑money laundering policy, representing a governance procedural action.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,17
174,3,2026-06-03T20:04:02Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_few_shot_indonesian.md,Kebijakan Anti Korupsi,kebijakan anti korupsi,g,action,neutral,0.0,['governance'],"Governance policy mentioned, indicating a procedural action.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,3
176,0,2026-06-03T20:19:07Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_chain_of_thought_indonesian.md,"MUFG dan Danamon kembali menggelar MUFG Net Zero World (MUFG NOW) Indonesia 2025 di Jakarta untuk mendorong agenda keberlanjutan dan transisi energi di Asia Pasifik, khususnya Indonesia. Acara ini mempertemukan pemangku kepentingan dari pemerintah, bisnis, dan industri untuk membahas teknologi, peluang, serta solusi praktis menuju ekonomi hijau. Kedua, bank juga mengadakan program edukasi Net Zero School kepada media untuk meningkatkan literasi keberlanjutan, menegaskan peran mereka sebagai mitra strategis dalam mewujudkan pertumbuhan inklusif dan berkelanjutan di Indonesia.",climate,e,action,neutral,0.0,"['climate-d-s', 'climate-f']","The passage describes a forward‑looking event and education program focused on sustainability and net‑zero transition, which is a specific, actionable statement about climate initiatives without providing measurable results, thus classified as climate‑d‑s and climate‑f, environmental pillar, action tone, neutral sentiment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,76
176,1,2026-06-03T20:19:07Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_chain_of_thought_indonesian.md,"Satuan Kerja Audit Intern (SKAI) | Akuntan Perseroan/Eksternal Auditor | Manajemen Risiko | Penyediaan Dana kepada Pihak Terkait dan Penyediaan Dana Besar | Sistem Pengendalian Internal | Permasalahan Hukum dan Perkara Penting yang Dihadapi Perusahaan, Perusahaan Anak, Anggota Direksi, dan/atau Anggota Dewan Komisaris | Integritas Pelaporan dan Sistem Teknologi Informasi | Transparansi Kondisi Keuangan dan Non‑Keuangan Bank | Kebijakan Anti Penyuaapan dan Korupsi | Kebijakan Pengadaan | ... (daftar lengkap)",governance,g,action,neutral,0.0,"['governance', 'risk', 'metrics']","The excerpt details internal audit, risk management, compliance policies and reporting mechanisms, indicating concrete governance structures and processes. These are actionable governance elements, hence labeled as governance, risk, and metrics, belonging to the Governance pillar, with an action tone and neutral sentiment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,70
176,2,2026-06-03T20:19:07Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_11,tone_chain_of_thought_indonesian.md,Pembaruan Danamon Corporate Website memperkenalkan tampilan baru yang lebih modern untuk meningkatkan pengalaman pengunjung melalui kemudahan navigasi dan akses informasi maupun produk relevan sesuai kebutuhan setiap tahap kehidupan.,none,none,none,neutral,0.0,[],"This paragraph discusses a website redesign and does not contain any ESG‑related content, thus no ESG aspect, empty label list, none ESG classification, tone none, neutral sentiment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,28
177,0,2026-06-03T20:19:38Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_few_shot_indonesian.md,mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.,praktik ramah lingkungan,e,action,neutral,0.0,['environmental-claims'],Deskripsi praktik tanpa target atau hasil yang terukur.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,8
177,1,2026-06-03T20:19:38Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_few_shot_indonesian.md,Proportion of Local Suppliers % 2025 91 2025 260 2024 94 2023 92,proporsi pemasok lokal,e,outcome,neutral,0.0,['metrics'],"Data kuantitatif yang melaporkan proporsi pemasok lokal, tidak mengevaluasi positif atau negatif.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,13
177,2,2026-06-03T20:19:38Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_few_shot_indonesian.md,"Kebijakan Anti Pencucian Uang (APU), Pencegahan Pendanaan Terorisme (PPT), dan Pencegahan Pendanaan Proliferasi Sanjata Pemusnah Massal (PPPSPM)",kebijakan anti pencucian uang dan pencegahan pendanaan terorisme,g,none,neutral,0.0,['governance'],Pernyataan kebijakan tanpa indikasi hasil atau evaluasi.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,17
177,3,2026-06-03T20:19:38Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_few_shot_indonesian.md,Kebijakan Anti Penyuaapan dan Korupsi,kebijakan anti korupsi,g,none,neutral,0.0,['governance'],Pernyataan kebijakan tanpa evaluasi.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,5
177,4,2026-06-03T20:19:38Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_few_shot_indonesian.md,Kebijakan Pengadaan,kebijakan pengadaan,g,none,neutral,0.0,['governance'],Pernyataan kebijakan tanpa evaluasi.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,2
180,0,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,PT Bakrie & Brothers Tbk telah mempertajam visi dan menyusun ulang strategi bisnisnya demi memperkuat basis usaha dibidang industri manufaktur dan pengembangan proyek infrastruktur yang menjadi tumpuan pertumbuhan perusahaan di beberapa tahun terakhir.,strategi bisnis,none,none,neutral,0.0,['strategy'],Mencakup strategi bisnis tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,33
180,1,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Penguatan fondasi bisnis ditunjukkan melalui beberapa ‘game-changing milestones’ yang berhasil dilakukan oleh seluruh jajaran perusahaan hingga ditingkat anak-anak usaha.,milestone bisnis,none,none,neutral,0.0,['none'],Mencakup pencapaian bisnis tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,19
180,2,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Pencapaian-pencapaian tersebut dilengkapi dengan perubahan manajemen inti PT Bakrie & Brothers Tbk melalui Rapat Umum Pemegang Saham di bulan Mei 2019.,struktur perusahaan,g,none,neutral,0.0,['governance'],Mencakup struktur tata kelola perusahaan sebagai bagian dari governance,25September2020-Laporan-Keberlanjutan-2019,21
180,3,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,"Dengan berpegang teguh pada falsafah 'Bakrie Untuk Negeri' yang dipayungi penerapan standar ISO 26000, Kami memiliki nilai dasar Ke-Indonesiaan, Kemanfaatan, dan Kebersamaan dalam setiap kegiatan usaha Grup Bakrie.",falsafah perusahaan,g,none,neutral,0.0,['governance'],Mencakup penerapan standar ISO 26000 sebagai bagian dari tata kelola perusahaan,25September2020-Laporan-Keberlanjutan-2019,28
180,4,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Perusahaan tidak akan berkelanjutan selama 78 tahun jika tidak memiliki SDM yang berkualitas dan mumpuni.,sumber daya manusia,none,none,neutral,0.0,['none'],Mencakup pentingnya SDM tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,15
180,5,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Perusahaan juga tidak akan bertahan jika tidak memiliki kinerja keuangan yang baik.,kinerja keuangan,none,none,neutral,0.0,['none'],Mencakup kinerja keuangan tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,12
180,6,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Kami telah bekerja sama dengan beberapa pihak untuk menuntaskan proyek jalan tol ruas Cimanggis-Cibitung.,proyek infrastruktur,none,none,neutral,0.0,['none'],Mencakup proyek infrastruktur tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,14
180,7,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,"Konstruksi Seksi IA jalan tol ini telah rampung seluruhnya dan fase II telah mencapai 72% penyelesaian, sementara pembebasan lahan telah mencapai 82%.",progres proyek,none,none,neutral,0.0,['none'],Mencakup progres proyek infrastruktur tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,22
180,8,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Pembangunan PLTU Tanjung Jati A juga terus dilanjutkan agar memberikan banyak manfaat bagi masyarakat dan negara.,proyek energi,none,none,neutral,0.0,['none'],Mencakup proyek energi tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,16
180,9,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,"Kami akan terus berkomitmen untuk berkontribusi dalam pembangunan nasional melalui keterlibatan dalam proyek-proyek pengembangan infrastruktur strategis lainnya dengan penerapan teknologi tepat guna, pemanfaatan perkembangan teknologi digital, serta sumber daya manusia yang andal.",komitmen masa depan,none,commitment,neutral,0.0,['climate-commitment'],Mencakup komitmen masa depan terkait infrastruktur tanpa elemen iklim eksplisit,25September2020-Laporan-Keberlanjutan-2019,32
180,10,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Kami juga berusaha memperbaiki performa setiap anak perusahaan agar mampu berkontribusi lebih besar.,performa perusahaan,none,none,neutral,0.0,['none'],Mencakup performa perusahaan tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,13
180,11,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,"Di milenium baru ini, aktivitas usaha BNBR telah berkembang meliputi bidang perdagangan umum, jasa konstruksi, agribisnis, pertambangan batubara, minyak & gas bumi serta telekomunikasi; sambil tetap mengembangkan bidang manufaktur yang telah dimulai sejak tahun 50-an seperti pipa baja, bahan bangunan dan komponen otomotif.",diversifikasi bisnis,none,none,neutral,0.0,['none'],Mencakup diversifikasi bisnis tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,43
180,12,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Perseroan mencatatkan diri di Bursa Efek Jakarta (sekarang menjadi Bursa Efek Indonesia) pada tahun 1989.,status bursa,none,none,neutral,0.0,['none'],Mencakup status bursa tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,15
180,13,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,"Pendekatan portofolio investasi BNBR adalah pada penguasaan bisnis potensial, mengembangkan sinergi usaha jangka panjang, serta merancang dan mengimplementasikan strategi penciptaan nilai.",strategi investasi,none,none,neutral,0.0,['none'],Mencakup strategi investasi tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,21
180,14,2026-06-03T20:29:15Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6,tone_zero_shot_indonesian.md,Diversifikasi usaha ini telah TARGET PAGES: [PAGE: 25September2020-Laporan-Keberlanjutan-2019_pdf/batch_6],target pages,none,none,neutral,0.0,['none'],Mencakup target pages tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,8
181,0,2026-06-03T20:29:49Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_chain_of_thought_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",climate-d-s,e,commitment,neutral,0.0,"['climate-d-s', 'climate-commitment', 'environmental-claims', 'climate-specificity']","Menyatakan komitmen konkret untuk praktik ramah lingkungan dan inovasi berkelanjutan, yang merupakan pernyataan iklim yang spesifik dan dapat ditindaklanjuti.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
181,1,2026-06-03T20:29:49Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_chain_of_thought_indonesian.md,"prioritas strategis Danamon adalah membangun dominasi pada ekosistem otomotif, ekosistem Haji dan Umrah, serta meningkatkan analisis data dan peningkatan proses bisnis secara berkelanjutan.",strategy,e,action,neutral,0.0,"['strategy', 'climate-d', 'climate-specificity']","Menetapkan strategi bisnis yang berfokus pada ekosistem dan peningkatan data, menandakan langkah aksi nyata di bidang strategis.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,23
181,2,2026-06-03T20:29:49Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_chain_of_thought_indonesian.md,"Selanjutnya, kami juga berkomitmen untuk meningkatkan analisis data dan peningkatan proses bisnis secara berkelanjutan. Secara paralel, kami terus fokus mengoptimalkan bisnis kami melalui pembangunan fondasi di bidang infrastruktur TI dan digital, termasuk aplikasi D-Bank PRO dan Danamon Cash Connect.",none,none,none,neutral,0.0,['none'],"Pernyataan ini bersifat umum dan tidak menyentuh isu ESG secara khusus, sehingga klasifikasinya adalah none.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,39
181,3,2026-06-03T20:29:49Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_12,tone_chain_of_thought_indonesian.md,"Laporan Tahunan 2025 menampilkan struktur Tata Kelola Perusahaan dengan Direksi, Komite, dan Satuan Kerja Audit Intern yang menerapkan kebijakan anti korupsi, pengendalian internal, dan manajemen risiko yang terintegrasi.",governance,g,none,neutral,0.0,"['governance', 'risk', 'strategy', 'metrics']","Mengekspresikan praktik tata kelola dan manajemen risiko tanpa mengekspresikan komitmen atau hasil yang dapat diukur, sehingga tone dan sentimen netral.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,28
184,0,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.,environmental-claims,e,action,neutral,0.5,['environmental-claims'],"Mention of environmentally friendly practices but no explicit outcome or commitment, thus neutral sentiment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,8
184,1,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,"mengembangkan bisnis kami selaras dengan kepentingan jangka panjang para karyawan, pemegang saham, dan regulator.",governance,g,action,neutral,0.5,['governance'],Focus on stakeholder interests indicates governance focus without measurable outcome.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,14
184,2,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,mengoptimalkan analisis data dan peningkatan proses bisnis secara berkelanjutan.,metrics,none,action,neutral,0.5,['metrics'],"Describes data and process optimization, a metric-oriented activity, with no explicit result.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,9
184,3,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,menjaga disiplin dalam tata kelola risiko serta fokus strategis.,risk,none,action,neutral,0.5,['risk'],"Emphasizes disciplined risk management, but no specific positive or negative outcome is evaluated.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,9
184,4,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,Dewan Komisaris secara aktif mengawasi perumusan dan pelaksanaan strategi Danamon melalui keterlibatan berkelanjutan dengan Direksi.,governance,g,action,neutral,0.5,['governance'],"Describes active oversight by the board, reflecting governance practices without measurable result.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,15
184,5,2026-06-03T20:49:27Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_13,tone_chain_of_thought_indonesian.md,Dewan Komisaris menilai bahwa tata kelola yang kuat dan efektif tetap merupakan pilar fundamental bagi ketahanan dan keberlanjutan jangka panjang Danamon.,governance,g,commitment,neutral,0.5,['governance'],"States that strong governance is fundamental, indicating a commitment to governance stability.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,21
185,0,2026-06-03T20:50:18Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_14,tone_few_shot_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",praktik ramah lingkungan,e,none,neutral,0.0,['environmental-claims'],General statement about environmental practice without specific metrics or outcomes.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
185,1,2026-06-03T20:50:18Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_14,tone_few_shot_indonesian.md,yang berhasil menurunkan emisi gas rumah kaca lebih dari 50% dibandingkan tahun sebelumnya.,pengurangan emisi gas rumah kaca 50%,e,outcome,positive,1.0,"['climate-d-s', 'metrics']","Specific quantitative reduction in emissions, indicating positive environmental performance.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,13
