record_id,company,prompt,model,text,tone_pred,has_climate_commitment,has_environmental_claims,has_climate_d,labels,agreement_commitment
r084_016,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"This includes risk mitigation strategies, the provision of personal protective equipment, regular workplace safety assessments, and structured OHS training programs.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_017,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"These efforts are designed to prevent workplace accidents, promote a safety-first culture, and ensure compliance with industry best practices.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_018,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"In alignment with national labor laws and corporate policies outlined in the Letter of Agreement (LOA), BeFa upholds the principles of fairness, inclusivity, and non-discrimination.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_019,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"The Company ensures equal employment opportunities, fosters a positive work environment, and promotes diversity across all levels of the organization.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_020,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,BeFa's commitment to social welfare is reflected in its active contributions to local communities.,commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_021,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"This includes initiatives such as hiring local workers, supporting religious and cultural programs, and engaging in various social development activities that foster stronger community relationships.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_022,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,BeFa is dedicated to delivering high-quality products and services while maintaining strong customer relations.,commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_023,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"The Company actively works to enhance customer satisfaction by providing value-driven solutions, fostering collaboration, and upholding the highest standards of integrity.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_024,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"Through these commitments, BeFa aims to generate sustainable benefits for all stakeholders and contribute to long-term business success.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_025,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"At present, BeFa does not have a designated team exclusively responsible for sustainability management.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_026,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"However, sustainability considerations are embedded within the Company's broader governance framework.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_027,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"Various business units integrate sustainable practices into their respective operations, ensuring that environmental, social, and financial responsibilities are managed holistically across the organization.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_028,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"In 2024, the person in charge of sustainability did not participate in various training and/or competency improvement programs related to sustainability.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r084_029,BEST-SR_2024,tone_chain_of_thought_english.md,arcee-ai/trinity-large-preview:free,"However, such programs have been scheduled for the Community Relations (CSR) Department in 2025.",commitment,True,True,True,climate-d|climate-commitment|environmental-claims,True
r085_000,vktr_ar_sr_2024,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Sepanjang tahun 2024, VKTR mengukuhkan peran strategisnya dalam membentuk lanskap baru transportasi berkelanjutan di Indonesia. Tidak hanya sebagai perintis, VKTR kini hadir sebagai arsitek utama yang merancang dan mewujudkan solusi mobilitas hijau yang adaptif dan menyeluruh. Melalui pengembangan kendaraan listrik komersial lintas sektor, mulai dari truk dan bus, hingga solusi logistik dan angkutan perkotaan, VKTR memperkenalkan model mobilitas yang tidak hanya efisien, tetapi juga berorientasi pada masa depan rendah emisi.",commitment,True,False,True,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,True
r085_001,vktr_ar_sr_2024,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Keberhasilan pembangunan fasilitas perakitan kendaraan listrik di Magelang menjadi tonggak penting yang mencerminkan langkah nyata industrialisasi hijau di tingkat nasional. Dengan mengedepankan standar lokal dan pemberdayaan rantai pasok dalam negeri, VKTR memperluas cakupan dampak transformasi, dari aspek teknologi hingga penciptaan nilai ekonomi dan sosial.",outcome,True,False,True,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,False
r085_002,vktr_ar_sr_2024,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"VKTR terus menjadi bagian penting dari solusi nasional menuju masa depan transportasi rendah karbon. Perjalanan ini bukan sekadar menghadirkan produk, tetapi membentuk sistem, sebuah ekosistem yang menjawab kebutuhan zaman dengan teknologi, tanggung jawab lingkungan, dan tekad kolektif membangun Indonesia yang lebih hijau dan tangguh.",commitment,True,False,True,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,True
r085_003,vktr_ar_sr_2024,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Pada tanggal 16 Februari 2023, Perusahaan menandatangani Perjanjian Kerjasama dengan GZXT untuk memproduksi kendaraan listrik roda dua dan retrofitnya dilakukan dengan skema Joint Operation dan konversi kendaraan non-listrik menjadi kendaraan bermotor listrik berbasis listrik yang komponennya akan diproduksi oleh Para Pihak.",commitment,True,False,True,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,True
r088_000,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"PTBA berkomitmen mendukung target Pemerintah mencapai nol emisi. PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG).",commitment,True,False,True,climate-commitment|climate-d|climate-specificity,True
r088_001,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan.",action,False,False,True,climate-d|climate-specificity|climate-action,True
r088_002,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol.",action,False,False,True,climate-d|climate-specificity|climate-action,True
r088_003,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"PTBA berkomitmen mendukung target Pemerintah mencapai Emisi Nol Bersih atau Net Zero Emission pada 2060. Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks).",commitment,True,False,False,netzero-reduction|climate-commitment|climate-f,True
r088_004,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Berdasarkan manajemen karbon hingga 2050, terdapat 3 (tiga) pendekatan yang dilakukan PTBA, yaitu dekarbonisasi operasi, reklamasi, dan studi CCU (carbon capture, utilization, and utilization).",commitment,False,False,True,climate-strategy|climate-d|climate-specificity,False
r088_005,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan.",commitment,False,True,False,governance|environmental-claims,False
r088_006,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,PTBA merumuskan benturan kepentingan sebagai pertentangan kepentingan ekonomis pribadi dengan kepentingan ekonomis Perusahaan yang berdampak pada Objektivitas serta pertimbangan komersial. Setiap individu jajaran PTBA dilarang berada dalam situasi yang menimbulkan benturan kepentingan.,commitment,False,True,False,governance|environmental-claims,False
r088_007,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Untuk menghindari terjadinya benturan kepentingan, Perusahaan menetapkan beberapa prinsip kebijakan sebagai berikut: 1. Anggota Dewan Komisaris dan Direksi harus mengungkapkan kepemilikan saham di Perseroan atau di perusahaan lain dalam daftar khusus sebagaimana jadi dipersyaratkan peraturan perundang-undangan yang berlaku. 2. Setiap individu jajaran Perseroan dilarang memanfaatkan jabatan untuk kepentingan pribadi atau untuk kepentingan orang lain atau pihak lain yang merugikan kepentingan Perseroan. 3. Setiap individu jajaran Perseroan dilarang menggunakan informasi penting dan rahasia bagi kepentingan pribadi atau untuk kepentingan orang lain, atau pihak lain yang merugikan kepentingan Perseroan. 4. Setiap individu jajaran Perseroan sebaiknya menghindari kepentingan ekonomi dalam perusahaan yang dapat menimbulkan benturan kepentingan ekonomi.",commitment,False,True,False,governance|environmental-claims,False
r088_008,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan.",commitment,False,True,False,governance|environmental-claims,False
r088_009,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Merujuk Undang-Undang No. 31 Tahun 1999 jo. Undang-Undang No. 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, pengertian korupsi mencakup perbuatan melawan hukum, memperkaya diri orang/badan lain yang merugikan keuangan/perekonomian negara (pasal 2); menyalahgunakan kewenangan karena jabatan/kedudukan yang dapat merugikan keuangan/kedudukan yang dapat merugikan keuangan/perekonomian negara (pasal 3); kelompok delik penyuapan (pasal 5,6, dan 11); kelompok delik penggelapan dalam jabatan (pasal 8, 9, dan 10); delik pemerasan dalam jabatan (pasal 12); delik yang berkaitan dengan pemborongan (pasal 7); hingga delik gratifikasi (pasal 12B dan 12C).",commitment,False,True,False,governance|environmental-claims,False
r088_010,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Ketegasan terhadap antikorupsi diimplementasikan Perusahaan antara lain dengan tidak memberi dan menerima hadiah serta gratifikasi yang diperkirakan akan memengaruhi independensi dalam proses pengambilan keputusan, serta bertentangan dengan etika bisnis yang sehat dan/atau bertentangan dengan hukum yang berlaku.",commitment,False,True,False,governance|environmental-claims,False
r088_011,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,Komitmen antikorupsi tersebut dikukuhkan dengan beberapa kebijakan di PTBA di antaranya Keputusan Bersama Dewan Komisaris dan Direksi PTBA Nomor:10/SK/PTBA-DEKOM/IX/2020 dan Nomor:400/0100/2020 tentang Penerapan Prinsip dan Praktik Good Corporate Governance Untuk Kebijakan Anti Gratifikasi di PT Bukit Asam Tbk dan Pedoman Pengendalian Gratifikasi BAAGM:03 Nomor Revisi 1 tahun 2024.,commitment,False,True,False,governance|environmental-claims,False
r088_012,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,tone_chain_of_thought_indonesian.md,arcee-ai/trinity-large-preview:free,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi.",action,False,False,False,governance|risk,True
r090_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r090_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,none,True
r091_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r091_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Based on Notarial Deed No. 122 dated 27 October 2020 ... the Company's shareholders has approved the following decisions: a. Approved the Company's plan to conduct an Initial Public Offering (IPO) ... b. Approved the change in status of the Company from a Private Company to a Public Company ...,missing,False,False,False,governance|strategy,True
r092_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r092_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The composition of the Company's Audit Committee as at 31 December 2022 and 2021 are as follows:,missing,False,False,False,governance,True
r093_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r094_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",missing,True,True,False,climate-commitment|environmental-claims,False
r094_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",missing,True,False,False,opportunity|strategy|climate-commitment,False
r095_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r095_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,governance|strategy,True
r095_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",missing,False,False,False,opportunity|strategy,True
r096_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r096_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",missing,False,False,False,opportunity|strategy,True
r096_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,none,True
r097_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r098_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r098_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,strategy|opportunity,True
r098_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Management periodically evaluates its tax positions with respect to situations in which applicable tax regulation is subject to interpretation. Where appropriate, management establishes provisions based on the amounts expected to be paid to the tax authorities.",missing,False,False,False,governance|metrics,True
r098_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The Group has defined benefit and defined contribution plans and is required to provide minimum pension benefits as stipulated in the Omnibus Law and related regulations.,missing,False,False,False,governance|metrics,True
r099_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r099_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,strategy|opportunity,True
r099_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",missing,False,False,False,strategy|commitment,True
r099_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The Group assesses whether a contract is or contains a lease and recognises right‑of‑use assets and lease liabilities in accordance with accounting standards.,missing,False,False,False,governance|metrics,True
r099_004,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Group does not recognise right‑of‑use assets and lease liabilities for short‑term leases or low‑value assets, charging payments to profit or loss on a straight‑line basis.",missing,False,False,False,governance|metrics,True
r099_005,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Actuarial gains and losses arising from experience adjustments and changes in actuarial assumptions are charged or credited to equity in other comprehensive income in the period in which they arise.,missing,False,False,False,governance|metrics,True
r100_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",missing,True,True,False,climate-commitment|environmental-claims,False
r100_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r101_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r101_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Group's activities are exposed to a variety of financial risks such as foreign exchange risk, credit risk and liquidity risk.",missing,False,False,False,risk,True
r101_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Risk management is carried out by the management of the Group under the direction of the Board of Directors. The Board of Directors identifies and evaluates financial risks.,missing,False,False,False,governance|risk,True
r101_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Final dividends distributions are recognised as a liability when the dividends are approved in the Company's General Meeting of Shareholders.,missing,False,False,False,governance,True
r102_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The Group is exposed to credit risk arising from the credit granted to its customers.,missing,False,False,False,risk,True
r102_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"To mitigate this risk, the Group sends the invoices at the beginning of the month and grants a term to personal and corporate customers up to the date of 20th of every month, respectively, to pay the invoice.",missing,False,False,False,risk|governance,True
r102_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"If up to those dates, the customers do not pay the invoice, the Group will hold the access given to customers, collection department or the sales representative will contact the corporate customer to ask the continuity of the service given by the Group.",missing,False,False,False,risk,True
r102_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"In addition, receivable balances are monitored on an ongoing basis to reduce the Group's exposure to bad debts.",missing,False,False,False,risk|governance,True
r102_004,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"As at 31 December 2022, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT OCBC NISP Tbk and PT BPR Sarana Utama Multidana represent 36%, 31%, 16%, 4%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk.",missing,False,False,False,risk|metrics,True
r102_005,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"As at 31 December 2021, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT Bank Sahabat Sampoerna and PT BPR Sarana Utama Multidana represent 54%, 22%, 13%, 3%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk.",missing,False,False,False,risk|metrics,True
r102_006,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The Group maximum exposure to credit risk for each class of financial assets as at 31 December 2022 and 2021 is equal to the carrying amounts as presented in the consolidated statement of financial position.,missing,False,False,False,risk|metrics,True
r102_007,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Liquidity risk is the risk that the Group will encounter difficulty in meeting financial obligations due to shortage of funds.,missing,False,False,False,risk,True
r102_008,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Group manages its liquidity profile to be able to finance its business activities and capital expenditures and to settle its debts by maintaining sufficient cash and cash equivalents, and the availability of funding through an adequate amount of committed credit facilities.",missing,False,False,False,risk|governance,True
r102_009,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Group regularly evaluates its projected and actual cash flow information and continuously assesses conditions in the financial markets for opportunities to pursue fund‑raising initiatives, including bank loans and equity markets.",missing,False,False,False,risk|opportunity|governance,True
r103_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r103_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,The Group performs a regular review of the impact of interest rate risk to manage the interest rate risk through preparation of regular cash flow projections to monitor the payment of borrowings principal and interest. Interest rates are monitored to minimise negative impact on the Group.,missing,False,False,False,risk|governance,True
r103_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Group's objectives when managing capital are to safeguard the Group's ability to continue as a going concern whilst seeking to maximise benefits to shareholders and other stakeholders. The Group periodically reviews and manages its optimal capital structure and shareholder returns, taking into consideration future capital requirements, profitability, operating cash flows, capital expenditure and strategic investment opportunities.",missing,False,False,False,risk|governance,True
r104_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",missing,True,True,False,climate-commitment|environmental-claims,False
r104_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r105_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r105_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",missing,False,False,False,opportunity,True
r106_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims,False
r107_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,environmental-claims|climate-commitment,False
r107_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,Based on the Minister of Finance of the Republic of Indonesia regulation No. 150/PMK.010/2018 ... EDG applied for tax holiday facility through online single submission (OSS) on 18 December 2019.,missing,False,False,False,governance|strategy,True
r107_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"On 30 December 2019, the Minister of Finance ... issued Decree ... regarding the granting of corporate income tax reduction facility to EDG ... Up to the completion date of these consolidated financial statements, the application for tax holiday facility is still in the process of review by DGT.",missing,False,False,False,governance|risk,True
r107_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company received Underpayment Tax Assessment Letters ... for VAT and PPh 26, did not pay, filed objections and appeals, which were rejected, and later paid the underpayment with penalties.",missing,False,False,False,governance|risk,True
r108_000,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",missing,True,True,False,climate-commitment|environmental-claims|strategy,False
r108_001,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",missing,False,False,False,opportunity|strategy,True
r108_002,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"On 15 December 2014, the Company filed a judicial review to the Supreme Court of the Republic of Indonesia. On 23 August 2021, the Company received a copy of Supreme Court Verdict that decided to reject the judicial review on the Tax Court decision letter related to PPh 26. The Company accepted the decision and recorded it as “Other operating expense” account amounted to Rp892 in 2021 consolidated statement of profit or loss and other comprehensive income.",missing,False,False,False,risk|governance,True
r108_003,Indonet-Annual-Report-2022,data.md,openai/gpt-oss-120b:free,"On 30 November 2021, the Tax Court fully approved the Company’s appeal in the amount of Rp3,485 and subsequently received the cash refund on 27 January 2022.",missing,False,False,False,risk|governance|metrics,True
