review_id,label,tone_pred,sentiment_pred,ontology_path,mapping_method,mapping_confidence,proposed_ontology_path,proposed_t2_label,suggested_rule_tone,suggested_hybrid_tone,suggested_sentiment,review_status,review_notes,text_for_topic
a28_cfc892b3e14f,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_c126c540bcf6,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_46132ba04a61,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_3f46d785c606,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_813e108404c4,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_2,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD). We recently completed our Double Materiality Assessment (DMA), the first step in this process."
a28_f599b6cb1e6d,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,Social → Partnership; General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_c3aa59a239c4,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_aa2b7b17a60a,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_bd056b565dcf,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_39eafa5bcb0d,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_c2da3da0101c,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_7fdaed689e62,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_1357a062ce0d,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_d8d8e0121230,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_747e40e77fc0,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_9adcaff6a65d,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_84899877db2d,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_f429d4c53968,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_e8d8fadd3752,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_792d4e96059b,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_141993cff015,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,Social → Welfare; Governance → Compliance; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_e2d39668648b,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_9450f0928636,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_f2ca87e1eb96,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_b5b776aff19f,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,Environmental → Emission Reduction; Governance → Compliance; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_bec81642cd78,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"One project reduced CO2e emissions from AI/ML model training by 37% compared to the original cloud region and time schedule, using carbon-aware pipelines to run on a cleaner grid and optimal time of day."
a28_266283d91d7b,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"We collaborated with the Green Software Foundation (GSF) on two initiatives. The first project was Software Carbon Intensity (SCI) scoring for a cloud-based fraud detection service, details of which are here. With the specification now approved as an ISO standard, it paves the way for us to use it with confidence with clients in their software decarbonisation strategies."
a28_c5d338a1f357,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"We collaborated with the Green Software Foundation (GSF) on two initiatives. The first project was Software Carbon Intensity (SCI) scoring for a cloud-based fraud detection service, details of which are here. With the specification now approved as an ISO standard, it paves the way for us to use it with confidence with clients in their software decarbonisation strategies."
a28_9a1737b7ba07,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions reported
a28_72a53503413f,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_cd5d8914a554,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_8da125b4b6aa,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_deca19ebdbca,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_31f29b8dbd05,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,Social → Partnership; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_b2b8596bac1a,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_2b8b7ea295a7,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_a77bf61b5b34,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_bfc64785cf0b,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_cf4c5e7a1fd9,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,Social → Welfare; Governance → Compliance; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_7dc1ec43ca71,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_617a847271c1,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_acd86bd9f0e7,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_0a3e6c02460e,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_7be358c774ef,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_94620d65e199,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_307b838bbe91,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_3f5e8de149d1,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_ce20844c3479,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_2211ce0bdb71,Jasamarga_SR2023_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Meskipun demikian, Perseroan belum melakukan pemetaan dampak baik positif maupun negatif serta penetapan target atas rata-rata jam pelatihan per tahun per karyawan. Pemetaan dan penetapan target baru akan dilakukan di tahun 2024."
a28_6fc0b03f5bbc,Jasamarga_SR2023_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Meskipun demikian, Perseroan belum melakukan pemetaan dampak baik positif maupun negatif serta penetapan target atas rata-rata jam pelatihan per tahun per karyawan. Pemetaan dan penetapan target baru akan dilakukan di tahun 2024."
a28_80d635985f0a,Jasamarga_SR2023_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Meskipun demikian, Perseroan belum melakukan pemetaan dampak baik positif maupun negatif serta penetapan target atas rata-rata jam pelatihan per tahun per karyawan. Pemetaan dan penetapan target baru akan dilakukan di tahun 2024."
a28_29dc70c3d7e0,Jasamarga_SR2023_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Meskipun demikian, Perseroan belum melakukan pemetaan dampak baik positif maupun negatif serta penetapan target atas rata-rata jam pelatihan per tahun per karyawan. Pemetaan dan penetapan target baru akan dilakukan di tahun 2024."
a28_6f5f7a660a32,Jasamarga_SR2023_pdf/batch_1/rec_6,Outcome,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Tingkat Partisipasi Karyawan dalam Program Pensiun Berdasarkan Skema [201-3]
a28_3d1674d03421,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_0db817528cc8,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"One project reduced CO2e emissions from AI/ML model training by 37% compared to the original cloud region and time schedule, using carbon-aware pipelines to run on a cleaner grid and optimal time of day."
a28_ae4ef268d37e,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"We collaborated with the Green Software Foundation (GSF) on two initiatives. The first project was Software Carbon Intensity (SCI) scoring for a cloud-based fraud detection service, details of which are here. With the specification now approved as an ISO standard, it paves the way for us to use it with confidence with clients in their software decarbonisation strategies."
a28_a14f8c65564c,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Positive,needs_review,,"As the IT industry meets the rising demand for AI, it is crucial that the next generation of software platforms and services are engineered using sustainable technology. Working with the wider software development community, we can create the emissions models, measurement frameworks and intelligent pipelines needed for build and operate green software."
a28_ba4819e8647a,Jasamarga_SR2023_pdf/batch_1/rec_9,Unknown,Neutral,Social → Education; General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Commitment,Commitment,Positive,needs_review,,"Berkaitan dengan pengembangan kompetensi, Perseroan memiliki kebijakan perlakuan yang sama terhadap seluruh karyawan. Jasa Marga membuka kesempatan yang sama bagi seluruh karyawan dalam meningkatkan kompetensi, pengembangan karier, dan melaksanakan tugas secara profesional tanpa membedakan suku, agama, ras, golongan, gender, dan kondisi fisik sesuai dengan potensi, kemampuan dan keterampilan yang dipersyaratkan."
a28_0bafa4e9f97d,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_1921a830baa9,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_8b15f88db0ed,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_62afd2a70de1,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_2,Unknown,Neutral,Social → Welfare; Governance → Compliance; General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD). We recently completed our Double Materiality Assessment (DMA), the first step in this process."
a28_27623bf3cedf,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_4ccb09ee2af5,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions
a28_4b80605547ed,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_d05838c35369,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"In April 2024, our Software Carbon Intensity Accelerator was shortlisted in the Monitoring, Reporting and Verification category of the Innovation Zero awards, the UK's largest net-zero congress for companies that develop, produce, deploy, and fund low-carbon solutions."
a28_ea54c2edbcee,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Negative,needs_review,,"To ensure the responsible adoption of AI, we've strengthened our ethical governance frameworks, focusing in particular on transparency, accountability, and fairness. By aligning our AI Use Policy with stringent legal and ethical standards, we protect our people and clients from potential AI risks. Our AI Committee's oversight is key in addressing risks to ensure compliance and trust."
a28_b2509e155d6c,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_8a7aaf285219,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_567f054c185b,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Commitment,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_a126336d28d9,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,Social → Partnership; General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_4543404e0c65,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_ae9054a9e19f,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_184dd8ecd0b7,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions
a28_051e743aa722,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
