record_id,run_idx,record_idx,timestamp,model,prompt,target,company,ok,text,text_len_chars,text_len_words,language,aspect,esg,tone_pred,sentiment,sentiment_score,labels,reasoning,suggested_tone,suggestion_source,silver_tone_ground_truth,needs_human_review,schema_drift,has_climate_commitment,has_environmental_claims,has_climate_d
r084_028,84,28,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"In 2024, the person in charge of sustainability did not participate in various training and/or competency improvement programs related to sustainability.",153,22,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions that the person in charge of sustainability did not participate in training programs in 2024. This is a current state without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_029,84,29,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"However, such programs have been scheduled for the Community Relations (CSR) Department in 2025.",96,14,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions that training programs have been scheduled for the CSR Department in 2025. This is a future-oriented commitment without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r085_000,85,0,2026-04-08T03:02:43.232206Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"Sepanjang tahun 2024, VKTR mengukuhkan peran strategisnya dalam membentuk lanskap baru transportasi berkelanjutan di Indonesia. Tidak hanya sebagai perintis, VKTR kini hadir sebagai arsitek utama yang merancang dan mewujudkan solusi mobilitas hijau yang adaptif dan menyeluruh. Melalui pengembangan kendaraan listrik komersial lintas sektor, mulai dari truk dan bus, hingga solusi logistik dan angkutan perkotaan, VKTR memperkenalkan model mobilitas yang tidak hanya efisien, tetapi juga berorientasi pada masa depan rendah emisi.",530,70,id,climate,e,commitment,neutral,0.0,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,"Teks membahas komitmen VKTR terhadap transportasi berkelanjutan dan kendaraan listrik, yang merupakan isu lingkungan. Tone-nya adalah komitmen masa depan, dan sentimen bersifat netral karena tidak ada evaluasi positif atau negatif.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r085_001,85,1,2026-04-08T03:02:43.232206Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"Keberhasilan pembangunan fasilitas perakitan kendaraan listrik di Magelang menjadi tonggak penting yang mencerminkan langkah nyata industrialisasi hijau di tingkat nasional. Dengan mengedepankan standar lokal dan pemberdayaan rantai pasok dalam negeri, VKTR memperluas cakupan dampak transformasi, dari aspek teknologi hingga penciptaan nilai ekonomi dan sosial.",362,44,id,environmental-claims,e,outcome,positive,1.0,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,"Teks menyoroti keberhasilan pembangunan fasilitas kendaraan listrik sebagai tonggak industrialisasi hijau, yang merupakan klaim lingkungan positif. Tone-nya adalah outcome dengan sentimen positif karena mencerminkan hasil nyata.",outcome,lexical_outcome,outcome,False,False,True,False,True
r085_002,85,2,2026-04-08T03:02:43.232206Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"VKTR terus menjadi bagian penting dari solusi nasional menuju masa depan transportasi rendah karbon. Perjalanan ini bukan sekadar menghadirkan produk, tetapi membentuk sistem, sebuah ekosistem yang menjawab kebutuhan zaman dengan teknologi, tanggung jawab lingkungan, dan tekad kolektif membangun Indonesia yang lebih hijau dan tangguh.",336,44,id,climate,e,commitment,neutral,0.0,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,"Teks menekankan peran VKTR dalam solusi transportasi rendah karbon, yang merupakan isu iklim. Tone-nya adalah komitmen masa depan, dan sentimen netral karena tidak ada evaluasi eksplisit.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r085_003,85,3,2026-04-08T03:02:43.232206Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"Pada tanggal 16 Februari 2023, Perusahaan menandatangani Perjanjian Kerjasama dengan GZXT untuk memproduksi kendaraan listrik roda dua dan retrofitnya dilakukan dengan skema Joint Operation dan konversi kendaraan non-listrik menjadi kendaraan bermotor listrik berbasis listrik yang komponennya akan diproduksi oleh Para Pihak.",326,42,id,environmental-claims,e,commitment,neutral,0.0,climate-detection|climate-d|climate-specificity|climate-commitment|climate-sentiment|climate-s,"Teks membahas kerjasama untuk memproduksi kendaraan listrik dan retrofit, yang merupakan klaim lingkungan. Tone-nya adalah komitmen masa depan, dan sentimen netral karena tidak ada evaluasi positif atau negatif.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r088_000,88,0,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"PTBA berkomitmen mendukung target Pemerintah mencapai nol emisi. PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG).",213,25,mixed,climate-commitment,e,commitment,neutral,0.0,climate-commitment|climate-d|climate-specificity,Statement about commitment to net zero emission target and sustainable business practices with ESG alignment,outcome,lexical_outcome,commitment,False,False,True,False,True
r088_001,88,1,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan.",420,54,id,climate-action,e,action,neutral,0.0,climate-d|climate-specificity|climate-action,Description of concrete actions taken to make mining more environmentally friendly including eco-mechanized mining and carbon management programs,commitment,lexical_or_climate_commitment,action,False,False,False,False,True
r088_002,88,2,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol.",403,54,id,climate-action,e,action,neutral,0.0,climate-d|climate-specificity|climate-action,Description of specific actions to create clean energy through partnerships and various renewable energy projects,commitment,lexical_or_climate_commitment,action,False,False,False,False,True
r088_003,88,3,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"PTBA berkomitmen mendukung target Pemerintah mencapai Emisi Nol Bersih atau Net Zero Emission pada 2060. Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks).",334,44,id,netzero-reduction,e,commitment,neutral,0.0,netzero-reduction|climate-commitment|climate-f,Statement about commitment to Net Zero Emission by 2060 with specific carbon management roadmap until 2050,outcome,lexical_outcome,commitment,False,False,True,False,False
r088_004,88,4,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Berdasarkan manajemen karbon hingga 2050, terdapat 3 (tiga) pendekatan yang dilakukan PTBA, yaitu dekarbonisasi operasi, reklamasi, dan studi CCU (carbon capture, utilization, and utilization).",193,24,mixed,climate-strategy,e,commitment,neutral,0.0,climate-strategy|climate-d|climate-specificity,"Description of specific approaches for carbon management including decarbonization, reclamation, and CCU studies",none,fallback_none,commitment,False,False,False,False,True
r088_005,88,5,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan.",281,35,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,"Statement about firm stance against corruption as part of commitment to clean, transparent, and ethical business practices",commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_006,88,6,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,PTBA merumuskan benturan kepentingan sebagai pertentangan kepentingan ekonomis pribadi dengan kepentingan ekonomis Perusahaan yang berdampak pada Objektivitas serta pertimbangan komersial. Setiap individu jajaran PTBA dilarang berada dalam situasi yang menimbulkan benturan kepentingan.,286,32,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,Definition of conflict of interest and policy prohibiting individuals from being in situations that create conflicts of interest,none,fallback_none,commitment,False,False,False,True,False
r088_007,88,7,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Untuk menghindari terjadinya benturan kepentingan, Perusahaan menetapkan beberapa prinsip kebijakan sebagai berikut: 1. Anggota Dewan Komisaris dan Direksi harus mengungkapkan kepemilikan saham di Perseroan atau di perusahaan lain dalam daftar khusus sebagaimana jadi dipersyaratkan peraturan perundang-undangan yang berlaku. 2. Setiap individu jajaran Perseroan dilarang memanfaatkan jabatan untuk kepentingan pribadi atau untuk kepentingan orang lain atau pihak lain yang merugikan kepentingan Perseroan. 3. Setiap individu jajaran Perseroan dilarang menggunakan informasi penting dan rahasia bagi kepentingan pribadi atau untuk kepentingan orang lain, atau pihak lain yang merugikan kepentingan Perseroan. 4. Setiap individu jajaran Perseroan sebaiknya menghindari kepentingan ekonomi dalam perusahaan yang dapat menimbulkan benturan kepentingan ekonomi.",857,105,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,Description of specific policy principles to avoid conflicts of interest including disclosure requirements and prohibitions,commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_008,88,8,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan.",281,35,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,"Statement about firm stance against corruption as part of commitment to clean, transparent, and ethical business practices",commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_009,88,9,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Merujuk Undang-Undang No. 31 Tahun 1999 jo. Undang-Undang No. 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, pengertian korupsi mencakup perbuatan melawan hukum, memperkaya diri orang/badan lain yang merugikan keuangan/perekonomian negara (pasal 2); menyalahgunakan kewenangan karena jabatan/kedudukan yang dapat merugikan keuangan/kedudukan yang dapat merugikan keuangan/perekonomian negara (pasal 3); kelompok delik penyuapan (pasal 5,6, dan 11); kelompok delik penggelapan dalam jabatan (pasal 8, 9, dan 10); delik pemerasan dalam jabatan (pasal 12); delik yang berkaitan dengan pemborongan (pasal 7); hingga delik gratifikasi (pasal 12B dan 12C).",662,93,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,Reference to anti-corruption law and detailed definition of corruption including various types of corrupt practices,commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_010,88,10,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Ketegasan terhadap antikorupsi diimplementasikan Perusahaan antara lain dengan tidak memberi dan menerima hadiah serta gratifikasi yang diperkirakan akan memengaruhi independensi dalam proses pengambilan keputusan, serta bertentangan dengan etika bisnis yang sehat dan/atau bertentangan dengan hukum yang berlaku.",313,38,id,governance,g,commitment,neutral,0.0,governance|environmental-claims,Description of implementation of anti-corruption stance including prohibition of gifts and gratuities that could influence decision-making,commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_011,88,11,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,Komitmen antikorupsi tersebut dikukuhkan dengan beberapa kebijakan di PTBA di antaranya Keputusan Bersama Dewan Komisaris dan Direksi PTBA Nomor:10/SK/PTBA-DEKOM/IX/2020 dan Nomor:400/0100/2020 tentang Penerapan Prinsip dan Praktik Good Corporate Governance Untuk Kebijakan Anti Gratifikasi di PT Bukit Asam Tbk dan Pedoman Pengendalian Gratifikasi BAAGM:03 Nomor Revisi 1 tahun 2024.,384,58,mixed,governance,g,commitment,neutral,0.0,governance|environmental-claims,Reference to specific policies and guidelines that strengthen anti-corruption commitment,commitment,lexical_or_climate_commitment,commitment,False,False,False,True,False
r088_012,88,12,2026-04-08T03:03:36.232065Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_indonesian.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi.",302,38,id,governance,g,action,neutral,0.0,governance|risk,"Description of risk mapping and assessment to minimize corruption opportunities, with specific finding that 82% of operations have corruption-related risks",outcome,lexical_outcome,action,False,False,False,False,False
r090_000,90,0,2026-04-23T03:59:04.359145Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_1,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r090_001,90,1,2026-04-23T03:59:04.359145Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_1,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,none,missing,none,,none,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r091_000,91,0,2026-04-23T03:59:18.647532Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_2,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r091_001,91,1,2026-04-23T03:59:18.647532Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_2,Indonet-Annual-Report-2022,True,Based on Notarial Deed No. 122 dated 27 October 2020 ... the Company's shareholders has approved the following decisions: a. Approved the Company's plan to conduct an Initial Public Offering (IPO) ... b. Approved the change in status of the Company from a Private Company to a Public Company ...,295,49,en,missing,g,missing,commitment,,governance|strategy,,none,fallback_none,none,True,True,False,False,False
r092_000,92,0,2026-04-23T03:59:31.098672Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_3,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r092_001,92,1,2026-04-23T03:59:31.098672Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_3,Indonet-Annual-Report-2022,True,The composition of the Company's Audit Committee as at 31 December 2022 and 2021 are as follows:,96,18,en,missing,g,missing,neutral,,governance,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r093_000,93,0,2026-04-23T03:59:40.895877Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_4,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r094_000,94,0,2026-04-23T03:59:52.536695Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_5,Indonet-Annual-Report-2022,True,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",215,25,id,missing,e,missing,commitment,,climate-commitment|environmental-claims,,commitment,lexical_or_climate_commitment,commitment,True,True,True,True,False
r094_001,94,1,2026-04-23T03:59:52.536695Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_5,Indonet-Annual-Report-2022,True,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",202,30,en,missing,e,missing,commitment,,opportunity|strategy|climate-commitment,,commitment,lexical_or_climate_commitment,commitment,True,True,True,False,False
r095_000,95,0,2026-04-23T04:00:06.410618Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_6,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r095_001,95,1,2026-04-23T04:00:06.410618Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_6,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,g,missing,positive,,governance|strategy,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r095_002,95,2,2026-04-23T04:00:06.410618Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_6,Indonet-Annual-Report-2022,True,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",202,30,en,missing,g,missing,commitment,,opportunity|strategy,,commitment,lexical_or_climate_commitment,commitment,True,True,False,False,False
r096_000,96,0,2026-04-23T04:00:22.574827Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_7,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r096_001,96,1,2026-04-23T04:00:22.574827Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_7,Indonet-Annual-Report-2022,True,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",202,30,en,missing,s,missing,commitment,,opportunity|strategy,,commitment,lexical_or_climate_commitment,commitment,True,True,False,False,False
r096_002,96,2,2026-04-23T04:00:22.574827Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_7,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,none,missing,neutral,,none,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r097_000,97,0,2026-04-23T04:00:33.979538Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_8,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r098_000,98,0,2026-04-23T04:00:49.505609Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_9,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r098_001,98,1,2026-04-23T04:00:49.505609Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_9,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,none,missing,neutral,,strategy|opportunity,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r098_002,98,2,2026-04-23T04:00:49.505609Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_9,Indonet-Annual-Report-2022,True,"Management periodically evaluates its tax positions with respect to situations in which applicable tax regulation is subject to interpretation. Where appropriate, management establishes provisions based on the amounts expected to be paid to the tax authorities.",261,36,en,missing,g,missing,neutral,,governance|metrics,,action,lexical_or_climate_action,action,True,False,False,False,False
r098_003,98,3,2026-04-23T04:00:49.505609Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_9,Indonet-Annual-Report-2022,True,The Group has defined benefit and defined contribution plans and is required to provide minimum pension benefits as stipulated in the Omnibus Law and related regulations.,170,26,en,missing,g,missing,neutral,,governance|metrics,,none,fallback_none,none,True,False,False,False,False
r099_000,99,0,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
r099_001,99,1,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia.",197,27,en,missing,s,missing,positive,,strategy|opportunity,,commitment,lexical_or_climate_commitment,commitment,True,False,False,False,False
r099_002,99,2,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future.",202,30,en,missing,g,missing,commitment,,strategy|commitment,,commitment,lexical_or_climate_commitment,commitment,True,True,False,False,False
r099_003,99,3,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,The Group assesses whether a contract is or contains a lease and recognises right‑of‑use assets and lease liabilities in accordance with accounting standards.,158,25,en,missing,g,missing,neutral,,governance|metrics,,none,fallback_none,none,True,False,False,False,False
r099_004,99,4,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,"The Group does not recognise right‑of‑use assets and lease liabilities for short‑term leases or low‑value assets, charging payments to profit or loss on a straight‑line basis.",175,31,en,missing,g,missing,neutral,,governance|metrics,,none,fallback_none,none,True,False,False,False,False
r099_005,99,5,2026-04-23T04:01:06.456359Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_10,Indonet-Annual-Report-2022,True,Actuarial gains and losses arising from experience adjustments and changes in actuarial assumptions are charged or credited to equity in other comprehensive income in the period in which they arise.,198,30,en,missing,g,missing,neutral,,governance|metrics,,none,fallback_none,none,True,False,False,False,False
r100_000,100,0,2026-04-23T04:01:19.655290Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_11,Indonet-Annual-Report-2022,True,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan.",215,25,id,missing,e,missing,commitment,,climate-commitment|environmental-claims,,commitment,lexical_or_climate_commitment,commitment,True,True,True,True,False
r100_001,100,1,2026-04-23T04:01:19.655290Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_11,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,commitment,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,True,True,True,False
r101_000,101,0,2026-04-23T04:01:38.082115Z,openai/gpt-oss-120b:free,data.md,Indonet-Annual-Report-2022_pdf/batch_12,Indonet-Annual-Report-2022,True,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy.",212,33,en,missing,e,missing,positive,,climate-commitment|environmental-claims,,outcome,lexical_outcome,outcome,True,False,True,True,False
