record_id,tone_pred,language,trigger_category,trigger_count,triggers,text
r079_009,outcome,id,outcome,1,telah,Adapun karyawan yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi sebanyak 1.679 orang atau 100% dari total karyawan.
r079_009,outcome,id,hedge,2,dapat|akan,Adapun karyawan yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi sebanyak 1.679 orang atau 100% dari total karyawan.
r079_009,outcome,id,table_layout,2,total|\d+\.\d+|\d+%,Adapun karyawan yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi sebanyak 1.679 orang atau 100% dari total karyawan.
r079_010,outcome,id,commitment,1,akan,Sedangkan mitra atau vendor yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi adalah seluruh vendor ditandai dengan penandatanganan pakta integritas.
r079_010,outcome,id,outcome,1,telah,Sedangkan mitra atau vendor yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi adalah seluruh vendor ditandai dengan penandatanganan pakta integritas.
r079_010,outcome,id,hedge,2,dapat|akan,Sedangkan mitra atau vendor yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi adalah seluruh vendor ditandai dengan penandatanganan pakta integritas.
r079_010,outcome,id,regulatory_id,1,gri,Sedangkan mitra atau vendor yang telah mendapatkan sosialisasi kebijakan dan prosedur antikorupsi adalah seluruh vendor ditandai dengan penandatanganan pakta integritas.
r079_011,action,id,commitment,1,akan,"Selain sosialisasi kebijakan dan prosedur antikorupsi, PTBA juga memberi kesempatan kepada Dewan Komisaris, Direksi dan karyawan untuk mengikuti pelatihan tentang antikorupsi."
r079_011,action,id,hedge,1,akan,"Selain sosialisasi kebijakan dan prosedur antikorupsi, PTBA juga memberi kesempatan kepada Dewan Komisaris, Direksi dan karyawan untuk mengikuti pelatihan tentang antikorupsi."
r079_012,outcome,id,outcome,1,telah,"Hingga akhir tahun 2024, jumlah anggota Dewan Komisaris dan Direksi yang telah mengikuti pelatihan antikorupsi tercatat sebanyak 11 orang, atau 100% dari total Dewan Komisaris dan Direksi."
r079_012,outcome,id,table_layout,3,jumlah|total|\d+\.\d+|\d+%,"Hingga akhir tahun 2024, jumlah anggota Dewan Komisaris dan Direksi yang telah mengikuti pelatihan antikorupsi tercatat sebanyak 11 orang, atau 100% dari total Dewan Komisaris dan Direksi."
r079_013,outcome,id,outcome,1,telah,Sedangkan karyawan yang telah mengikuti pelatihan antikorupsi sebanyak 372 orang atau 22% dari total karyawan.
r079_013,outcome,id,table_layout,2,total|\d+\.\d+|\d+%,Sedangkan karyawan yang telah mengikuti pelatihan antikorupsi sebanyak 372 orang atau 22% dari total karyawan.
r080_002,commitment,en,commitment,1,commitment,This commitment is further reinforced through the development of diverse prototypes and cross-industry collaborations that accelerate adoption and enable vehicle customization tailored to the needs of strategic sectors.
r080_005,commitment,en,commitment,1,\bwill\b,"On February 16, 2023, the Company signed a Cooperation Agreement with GZXT to produce two wheel electric vehicles and the retrofit is carried out under the Joint Operation and conversion of non-electrical vehicles into battery-based electric motor vehicles whose components will be supplied by the Parties."
r080_005,commitment,en,action,1,carried out,"On February 16, 2023, the Company signed a Cooperation Agreement with GZXT to produce two wheel electric vehicles and the retrofit is carried out under the Joint Operation and conversion of non-electrical vehicles into battery-based electric motor vehicles whose components will be supplied by the Parties."
r080_007,none,en,commitment,1,\bwill\b,"On January 26, 2024, PT Sarana Ekomobilitas Indonesia (""SEI""), a Subsidiary, and Bank DKI entered into a Non-Disclosure Agreement regarding the plan to provide credit facilities. This agreement will be in effect continuously from the date of delivery or disclosure of Confidential Information relating to the Project, unless terminated with the consent of the Parties."
r080_007,none,en,hedge,1,plans?,"On January 26, 2024, PT Sarana Ekomobilitas Indonesia (""SEI""), a Subsidiary, and Bank DKI entered into a Non-Disclosure Agreement regarding the plan to provide credit facilities. This agreement will be in effect continuously from the date of delivery or disclosure of Confidential Information relating to the Project, unless terminated with the consent of the Parties."
r081_001,outcome,en,commitment,2,\btarget\b|target,"Indonesia, however, demonstrated consistent economic resilience, posting 5.03% GDP growth in 2024. This marked the third consecutive year of growth above 5%, supported by robust domestic consumption and a low inflation rate of 1.57%. With a 2025 national growth target of 5.2%, the government is focused on maintaining economic stability while enhancing industrial productivity."
r081_001,outcome,en,table_layout,1,\d+\.\d+|\d+%,"Indonesia, however, demonstrated consistent economic resilience, posting 5.03% GDP growth in 2024. This marked the third consecutive year of growth above 5%, supported by robust domestic consumption and a low inflation rate of 1.57%. With a 2025 national growth target of 5.2%, the government is focused on maintaining economic stability while enhancing industrial productivity."
r081_002,outcome,en,table_layout,1,\d+\.\d+|\d+%,"Within this environment, the transport and warehousing sector stood out with 8.69% growth, driven by increased activity in manufacturing and trade. As a result, logistics and transportation services continued to gain relevance as essential pillars of the national economy."
r084_000,commitment,en,commitment,1,aims? to,"As a pioneer among industrial estate developers in Indonesia, BeFa is at the forefront of creating a green and eco-friendly industrial zone. This transformative initiative aims to minimize environmental impact while promoting a sustainable economic model. It includes prioritizing renewable energy sources, implementing waste management systems, and ensuring efficient resource utilization."
r084_000,commitment,en,hedge,1,aims?,"As a pioneer among industrial estate developers in Indonesia, BeFa is at the forefront of creating a green and eco-friendly industrial zone. This transformative initiative aims to minimize environmental impact while promoting a sustainable economic model. It includes prioritizing renewable energy sources, implementing waste management systems, and ensuring efficient resource utilization."
r084_001,commitment,en,commitment,1,dedicated,"The Company is dedicated to continuous innovation and excellence within the realm of ESG, striving to create spaces that harmoniously blend industry with ecological sustainability."
r084_003,commitment,en,commitment,1,dedicated,"BeFa is dedicated to a comprehensive Corporate Social Responsibility (CSR) strategy aimed at creating a balanced synergy between economic performance, social well-being, and environmental sustainability."
r084_003,commitment,en,hedge,1,aims?,"BeFa is dedicated to a comprehensive Corporate Social Responsibility (CSR) strategy aimed at creating a balanced synergy between economic performance, social well-being, and environmental sustainability."
r084_005,commitment,en,hedge,1,aims?,Education and workforce training programs aimed at enhancing skills and employability.
r084_009,commitment,en,commitment,1,commitment,"BeFa's approach to Strategic Social Responsibility (SR) is anchored in its commitment to sustainable economic, social, and environmental development."
r084_010,commitment,en,commitment,1,aims? to,"Guided by the ISO 26000 standards on Social Responsibility and Law No. 40 of 2007 on Limited Liability Companies, BeFa aims to enhance both corporate and societal well-being by fostering long-term positive impacts."
r084_010,commitment,en,hedge,1,aims?,"Guided by the ISO 26000 standards on Social Responsibility and Law No. 40 of 2007 on Limited Liability Companies, BeFa aims to enhance both corporate and societal well-being by fostering long-term positive impacts."
r084_013,commitment,en,commitment,1,committed?,"As a company engaged in the management and development of industrial estates, BeFa remains committed to upholding environmental sustainability."
r084_014,commitment,en,outcome,1,achieved?,"This is achieved through initiatives such as pollution prevention, responsible resource utilization, and strict adherence to environmental protection measures in all operational activities."
r084_020,commitment,unknown,commitment,1,commitment,BeFa's commitment to social welfare is reflected in its active contributions to local communities.
r084_022,commitment,en,commitment,1,dedicated,BeFa is dedicated to delivering high-quality products and services while maintaining strong customer relations.
r084_023,commitment,en,regulatory_id,1,gri,"The Company actively works to enhance customer satisfaction by providing value-driven solutions, fostering collaboration, and upholding the highest standards of integrity."
r084_024,commitment,en,commitment,2,aims? to|commitment,"Through these commitments, BeFa aims to generate sustainable benefits for all stakeholders and contribute to long-term business success."
r084_024,commitment,en,hedge,1,aims?,"Through these commitments, BeFa aims to generate sustainable benefits for all stakeholders and contribute to long-term business success."
r084_029,commitment,en,passive,1,have been,"However, such programs have been scheduled for the Community Relations (CSR) Department in 2025."
r085_001,outcome,id,outcome,1,berhasil,"Keberhasilan pembangunan fasilitas perakitan kendaraan listrik di Magelang menjadi tonggak penting yang mencerminkan langkah nyata industrialisasi hijau di tingkat nasional. Dengan mengedepankan standar lokal dan pemberdayaan rantai pasok dalam negeri, VKTR memperluas cakupan dampak transformasi, dari aspek teknologi hingga penciptaan nilai ekonomi dan sosial."
r085_003,commitment,id,commitment,1,akan,"Pada tanggal 16 Februari 2023, Perusahaan menandatangani Perjanjian Kerjasama dengan GZXT untuk memproduksi kendaraan listrik roda dua dan retrofitnya dilakukan dengan skema Joint Operation dan konversi kendaraan non-listrik menjadi kendaraan bermotor listrik berbasis listrik yang komponennya akan diproduksi oleh Para Pihak."
r085_003,commitment,id,hedge,1,akan,"Pada tanggal 16 Februari 2023, Perusahaan menandatangani Perjanjian Kerjasama dengan GZXT untuk memproduksi kendaraan listrik roda dua dan retrofitnya dilakukan dengan skema Joint Operation dan konversi kendaraan non-listrik menjadi kendaraan bermotor listrik berbasis listrik yang komponennya akan diproduksi oleh Para Pihak."
r085_003,commitment,id,passive,1,dilakukan,"Pada tanggal 16 Februari 2023, Perusahaan menandatangani Perjanjian Kerjasama dengan GZXT untuk memproduksi kendaraan listrik roda dua dan retrofitnya dilakukan dengan skema Joint Operation dan konversi kendaraan non-listrik menjadi kendaraan bermotor listrik berbasis listrik yang komponennya akan diproduksi oleh Para Pihak."
r088_000,commitment,mixed,commitment,4,\btarget\b|berkomitmen|target|komitmen,"PTBA berkomitmen mendukung target Pemerintah mencapai nol emisi. PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG)."
r088_000,commitment,mixed,action,1,menerapkan,"PTBA berkomitmen mendukung target Pemerintah mencapai nol emisi. PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG)."
r088_000,commitment,mixed,outcome,1,mencapai,"PTBA berkomitmen mendukung target Pemerintah mencapai nol emisi. PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG)."
r088_001,action,id,commitment,1,akan,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan."
r088_001,action,id,action,2,melakukan|menerapkan,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan."
r088_001,action,id,hedge,1,akan,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan."
r088_001,action,id,regulatory_id,1,perseroan,"Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan. Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan."
r088_002,action,id,commitment,1,akan,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol."
r088_002,action,id,hedge,1,akan,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol."
r088_002,action,id,regulatory_id,1,perseroan,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol."
r088_003,commitment,id,commitment,4,\btarget\b|berkomitmen|target|komitmen,"PTBA berkomitmen mendukung target Pemerintah mencapai Emisi Nol Bersih atau Net Zero Emission pada 2060. Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks)."
r088_003,commitment,id,outcome,2,telah|mencapai,"PTBA berkomitmen mendukung target Pemerintah mencapai Emisi Nol Bersih atau Net Zero Emission pada 2060. Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks)."
r088_004,commitment,mixed,hedge,1,dapat,"Berdasarkan manajemen karbon hingga 2050, terdapat 3 (tiga) pendekatan yang dilakukan PTBA, yaitu dekarbonisasi operasi, reklamasi, dan studi CCU (carbon capture, utilization, and utilization)."
r088_004,commitment,mixed,passive,1,dilakukan,"Berdasarkan manajemen karbon hingga 2050, terdapat 3 (tiga) pendekatan yang dilakukan PTBA, yaitu dekarbonisasi operasi, reklamasi, dan studi CCU (carbon capture, utilization, and utilization)."
r088_005,commitment,id,commitment,1,komitmen,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan."
r088_005,commitment,id,regulatory_id,1,gri,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan."
r088_007,commitment,id,commitment,1,akan,"Untuk menghindari terjadinya benturan kepentingan, Perusahaan menetapkan beberapa prinsip kebijakan sebagai berikut: 1. Anggota Dewan Komisaris dan Direksi harus mengungkapkan kepemilikan saham di Perseroan atau di perusahaan lain dalam daftar khusus sebagaimana jadi dipersyaratkan peraturan perundang-undangan yang berlaku. 2. Setiap individu jajaran Perseroan dilarang memanfaatkan jabatan untuk kepentingan pribadi atau untuk kepentingan orang lain atau pihak lain yang merugikan kepentingan Perseroan. 3. Setiap individu jajaran Perseroan dilarang menggunakan informasi penting dan rahasia bagi kepentingan pribadi atau untuk kepentingan orang lain, atau pihak lain yang merugikan kepentingan Perseroan. 4. Setiap individu jajaran Perseroan sebaiknya menghindari kepentingan ekonomi dalam perusahaan yang dapat menimbulkan benturan kepentingan ekonomi."
r088_007,commitment,id,hedge,3,aims?|dapat|akan,"Untuk menghindari terjadinya benturan kepentingan, Perusahaan menetapkan beberapa prinsip kebijakan sebagai berikut: 1. Anggota Dewan Komisaris dan Direksi harus mengungkapkan kepemilikan saham di Perseroan atau di perusahaan lain dalam daftar khusus sebagaimana jadi dipersyaratkan peraturan perundang-undangan yang berlaku. 2. Setiap individu jajaran Perseroan dilarang memanfaatkan jabatan untuk kepentingan pribadi atau untuk kepentingan orang lain atau pihak lain yang merugikan kepentingan Perseroan. 3. Setiap individu jajaran Perseroan dilarang menggunakan informasi penting dan rahasia bagi kepentingan pribadi atau untuk kepentingan orang lain, atau pihak lain yang merugikan kepentingan Perseroan. 4. Setiap individu jajaran Perseroan sebaiknya menghindari kepentingan ekonomi dalam perusahaan yang dapat menimbulkan benturan kepentingan ekonomi."
r088_007,commitment,id,regulatory_id,1,perseroan,"Untuk menghindari terjadinya benturan kepentingan, Perusahaan menetapkan beberapa prinsip kebijakan sebagai berikut: 1. Anggota Dewan Komisaris dan Direksi harus mengungkapkan kepemilikan saham di Perseroan atau di perusahaan lain dalam daftar khusus sebagaimana jadi dipersyaratkan peraturan perundang-undangan yang berlaku. 2. Setiap individu jajaran Perseroan dilarang memanfaatkan jabatan untuk kepentingan pribadi atau untuk kepentingan orang lain atau pihak lain yang merugikan kepentingan Perseroan. 3. Setiap individu jajaran Perseroan dilarang menggunakan informasi penting dan rahasia bagi kepentingan pribadi atau untuk kepentingan orang lain, atau pihak lain yang merugikan kepentingan Perseroan. 4. Setiap individu jajaran Perseroan sebaiknya menghindari kepentingan ekonomi dalam perusahaan yang dapat menimbulkan benturan kepentingan ekonomi."
r088_008,commitment,id,commitment,1,komitmen,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan."
r088_008,commitment,id,regulatory_id,1,gri,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas. Perusahan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan."
r088_009,commitment,id,commitment,1,akan,"Merujuk Undang-Undang No. 31 Tahun 1999 jo. Undang-Undang No. 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, pengertian korupsi mencakup perbuatan melawan hukum, memperkaya diri orang/badan lain yang merugikan keuangan/perekonomian negara (pasal 2); menyalahgunakan kewenangan karena jabatan/kedudukan yang dapat merugikan keuangan/kedudukan yang dapat merugikan keuangan/perekonomian negara (pasal 3); kelompok delik penyuapan (pasal 5,6, dan 11); kelompok delik penggelapan dalam jabatan (pasal 8, 9, dan 10); delik pemerasan dalam jabatan (pasal 12); delik yang berkaitan dengan pemborongan (pasal 7); hingga delik gratifikasi (pasal 12B dan 12C)."
r088_009,commitment,id,hedge,2,dapat|akan,"Merujuk Undang-Undang No. 31 Tahun 1999 jo. Undang-Undang No. 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, pengertian korupsi mencakup perbuatan melawan hukum, memperkaya diri orang/badan lain yang merugikan keuangan/perekonomian negara (pasal 2); menyalahgunakan kewenangan karena jabatan/kedudukan yang dapat merugikan keuangan/kedudukan yang dapat merugikan keuangan/perekonomian negara (pasal 3); kelompok delik penyuapan (pasal 5,6, dan 11); kelompok delik penggelapan dalam jabatan (pasal 8, 9, dan 10); delik pemerasan dalam jabatan (pasal 12); delik yang berkaitan dengan pemborongan (pasal 7); hingga delik gratifikasi (pasal 12B dan 12C)."
r088_010,commitment,id,commitment,1,akan,"Ketegasan terhadap antikorupsi diimplementasikan Perusahaan antara lain dengan tidak memberi dan menerima hadiah serta gratifikasi yang diperkirakan akan memengaruhi independensi dalam proses pengambilan keputusan, serta bertentangan dengan etika bisnis yang sehat dan/atau bertentangan dengan hukum yang berlaku."
r088_010,commitment,id,hedge,1,akan,"Ketegasan terhadap antikorupsi diimplementasikan Perusahaan antara lain dengan tidak memberi dan menerima hadiah serta gratifikasi yang diperkirakan akan memengaruhi independensi dalam proses pengambilan keputusan, serta bertentangan dengan etika bisnis yang sehat dan/atau bertentangan dengan hukum yang berlaku."
r088_011,commitment,mixed,commitment,2,akan|komitmen,Komitmen antikorupsi tersebut dikukuhkan dengan beberapa kebijakan di PTBA di antaranya Keputusan Bersama Dewan Komisaris dan Direksi PTBA Nomor:10/SK/PTBA-DEKOM/IX/2020 dan Nomor:400/0100/2020 tentang Penerapan Prinsip dan Praktik Good Corporate Governance Untuk Kebijakan Anti Gratifikasi di PT Bukit Asam Tbk dan Pedoman Pengendalian Gratifikasi BAAGM:03 Nomor Revisi 1 tahun 2024.
r088_011,commitment,mixed,hedge,1,akan,Komitmen antikorupsi tersebut dikukuhkan dengan beberapa kebijakan di PTBA di antaranya Keputusan Bersama Dewan Komisaris dan Direksi PTBA Nomor:10/SK/PTBA-DEKOM/IX/2020 dan Nomor:400/0100/2020 tentang Penerapan Prinsip dan Praktik Good Corporate Governance Untuk Kebijakan Anti Gratifikasi di PT Bukit Asam Tbk dan Pedoman Pengendalian Gratifikasi BAAGM:03 Nomor Revisi 1 tahun 2024.
r088_012,action,id,action,1,melakukan,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi."
r088_012,action,id,outcome,1,telah,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi."
r088_012,action,id,hedge,1,potensi,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi."
r088_012,action,id,table_layout,1,\d+\.\d+|\d+%,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi. Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi."
r090_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r090_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r090_001,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r090_001,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r090_001,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r091_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r091_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r091_001,missing,en,hedge,1,plans?,Based on Notarial Deed No. 122 dated 27 October 2020 ... the Company's shareholders has approved the following decisions: a. Approved the Company's plan to conduct an Initial Public Offering (IPO) ... b. Approved the change in status of the Company from a Private Company to a Public Company ...
r092_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r092_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r092_001,missing,en,commitment,1,committed?,The composition of the Company's Audit Committee as at 31 December 2022 and 2021 are as follows:
r093_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r093_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r094_000,missing,id,commitment,1,komitmen,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r094_000,missing,id,regulatory_id,1,perseroan,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r094_001,missing,en,commitment,1,\bwill\b,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future."
r095_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r095_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r095_001,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r095_001,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r095_001,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r095_002,missing,en,commitment,1,\bwill\b,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future."
r096_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r096_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r096_001,missing,en,commitment,1,\bwill\b,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future."
r096_002,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r096_002,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r096_002,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r097_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r097_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r098_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r098_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r098_001,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r098_001,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r098_001,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r098_002,missing,en,action,1,established?,"Management periodically evaluates its tax positions with respect to situations in which applicable tax regulation is subject to interpretation. Where appropriate, management establishes provisions based on the amounts expected to be paid to the tax authorities."
