record_key,run_idx,record_idx,timestamp,model,target,document,prompt,statement,statement_len,aspect,labels,esg,tone,sentiment,reasoning,best_status,best_score,best_token_coverage,best_sequence_ratio,best_matched_terms,best_snippet,best_page,best_page_number,best_page_path
flat:10,6,7,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024_pdf,tone_chain_of_thought_english.md,"Pada tanggal 15 Februari 2024, Perusahaan membuat Memorandum of Understanding (""MOU"") dengan MHN. Perusahaan dan MHN ingin mengeksplorasi dan mempertimbangkan peluang untuk bekerja sama satu sama lain dan mengembangkan bersama dengan bidang yang lebih luas dari kerja sama timbal balik pada proyek di Indonesia. Jangka waktunya adalah dua (2) tahun sejak tanggal efektif.",371,climate-detection,"['climate-commitment', 'climate-specificity', 'climate-sentiment', 'climate-s', 'climate-f', 'strategy', 'environmental-claims']",E,commitment,neutral,The text mentions the signing of a Memorandum of Understanding with MHN to explore and consider opportunities for collaboration on electric vehicle projects. This is a future-oriented commitment with neutral sentiment.,exact,1.0,1.0,0.4164,"2024, adalah, balik, bekerja, bersama, bidang, dari, efektif, februari, indonesia, ingin, jangka, kerja, lain, lebih, luas, membuat, memorandum, mempertimbangkan, mengeksplorasi, mengembangkan, pada, peluang, perusahaan, proyek, sama, satu, sejak, tahun, tanggal, timbal, understanding, waktunya",gal 1 juni 2024 perusahaan menandatangani perjanjian kerahasiaan dengan wbkm perjanjian tersebut berisi bahwa perusahaan akan bekerja sama dengan wbkm untuk mendiskusikan peluang bisnis atas proyek kendaraan listrik dalam hal ini perusahaan dan wbkm setuju untuk melakukan analisa atas data data yang diberikan oleh pihak lainnya yang dianggap diperlukan berkaitan dengan pelaksanaan proyek j pt maju hijau negeriku mhn pada tanggal 15 februari 2024 perusahaan membuat memorandum of understanding mou dengan mhn perusahaan dan mhn ingin mengeksplorasi dan mempertimbangkan peluang untuk bekerja sama satu sama lain dan mengembangkan bersama dengan bidang yang lebih luas dari kerja sama timbal balik pada proyek di indonesia jangka waktunya adalah dua 2 tahun sejak tanggal efektif pt vktr teknologi mobilitas tbk and subsidiaries notes to the consolidated financial statements december 31 2024 and 2023 and for the years then ended amounts in tables are expressed in millions of rupiah unless otherwise stated 39 significant agreements and commitments continued g pt mayasari bakti mb on october 10 2023 the company and mb signed a cooperation agreement between ba a subsidiary and mb where the compa,page_0538.md,538,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/vktr_ar_sr_2024_pdf/pages/page_0538.md
flat:11,6,8,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024_pdf,tone_chain_of_thought_english.md,"Pada tanggal 16 Februari 2024, Perusahaan menandatangani Perjanjian Kerahasiaan dengan MHN. Perusahaan dan MHN sepakat bahwa Perusahaan akan bekerjasama dengan MHN untuk mendiskusikan peluang bisnis atas proyek kendaraan listrik.",229,climate-detection,"['climate-d', 'climate-specificity', 'climate-sentiment', 'climate-s', 'climate-tcfd', 'strategy', 'environmental-claims']",E,action,neutral,"The text describes the signing of a Non-Disclosure Agreement with MHN to discuss business opportunities for electric vehicle projects. This is an action without a measurable result, hence neutral sentiment.",exact,1.0,1.0,0.3472,"2024, akan, atas, bahwa, bekerjasama, bisnis, februari, kendaraan, kerahasiaan, listrik, menandatangani, mendiskusikan, pada, peluang, perjanjian, perusahaan, proyek, sepakat, tanggal",pt vktr teknologi mobilitas tbk dan entitas anak catatan atas laporan keuangan konsolidasian 31 desember 2024 dan 2023 serta untuk tahun yang berakhir pada tanggal tanggal tersebut angka dalam tabel disajikan dalam jutaan rupiah kecuali dinyatakan lain 39 perjanjian dan ikatan yang signifikan lanjutan pada tanggal 16 februari 2024 perusahaan menandatangani perjanjian kerahasiaan dengan mhn perusahaan dan mhn sepakat bahwa perusahaan akan bekerjasama dengan mhn untuk mendiskusikan peluang bisnis atas proyek kendaraan listrik k pt bank tabungan negara btn pada tanggal 15 februari 2024 perusahaan menandatangani perjanjian kerahasiaan dengan btn perusahaan dan btn sepakat untuk mendiskusikan peluang bisnis atas proyek modal kerja usaha untuk sektor kendaraan listrik dalam hal ini kedua pihak setuju untuk melakukan analisa atas data data yang diberikan oleh pihak lainnya yang dianggap diperlukan berkaitan dengan pelaksanaan proyek i pt agro,page_0539.md,539,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/vktr_ar_sr_2024_pdf/pages/page_0539.md
flat:12,6,9,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024_pdf,tone_chain_of_thought_english.md,"Pada tanggal 15 November 2024, Perusahaan dan AMP menandatangani Perjanjian Uji Coba Truk Listrik untuk menguji coba satu (1) unit Truk Listrik tipe VKTR Light Duty Truck TLD080F dengan karoseri Hook Lift di lokasi kebun yang disepakati oleh Perusahan dan AMP. Uji coba ini dilakukan untuk mengevaluasi kinerja Truk Listrik dalam operasional di area kerja AMP, dengan periode uji coba selama satu (1) bulan. Kesuksesan uji coba akan ditentukan berdasarkan parameter kinerja yang telah disepakati, dan jika hasil uji coba memuaskan, AMP berpotensi untuk melakukan pembelian lebih lanjut sesuai dengan kesepakatan tertulis.",621,climate-detection,"['climate-d', 'climate-specificity', 'climate-sentiment', 'climate-s', 'climate-tcfd', 'strategy', 'environmental-claims']",E,action,neutral,"The text describes the signing of a Trial Agreement for an Electric Truck with AMP to test the performance of the VKTR Light Duty Truck TLD080F. This is an action without a measurable result, hence neutral sentiment.",exact,1.0,1.0,0.6652,"2024, akan, area, berdasarkan, berpotensi, bulan, coba, dilakukan, disepakati, ditentukan, duty, hasil, hook, jika, karoseri, kebun, kerja, kesepakatan, kesuksesan, kinerja, lanjut, lebih, lift, light, listrik, lokasi, melakukan, memuaskan, menandatangani, mengevaluasi, menguji, november, oleh, operasional, pada, parameter, pembelian, periode, perjanjian, perusahaan", negara btn pada tanggal 15 februari 2024 perusahaan menandatangani perjanjian kerahasiaan dengan btn perusahaan dan btn sepakat untuk mendiskusikan peluang bisnis atas proyek modal kerja usaha untuk sektor kendaraan listrik dalam hal ini kedua pihak setuju untuk melakukan analisa atas data data yang diberikan oleh pihak lainnya yang dianggap diperlukan berkaitan dengan pelaksanaan proyek i pt agro multi persada amp pada tanggal 15 november 2024 perusahaan dan amp menandatangani perjanjian uji coba truk listrik untuk menguji coba satu 1 unit truk listrik tipe vktr light duty truck tld080f dengan karoseri hook lift di lokasi kebun yang disepakati oleh perusahan dan amp uji coba ini dilakukan untuk mengevaluasi kinerja truk listrik dalam operasional di area kerja amp dengan periode uji coba selama satu 1 bulan kesuksesan uji coba akan ditentukan berdasarkan parameter kinerja yang telah disepakati dan jika hasil uji coba memuaskan amp berpotensi untuk melakukan pembelian lebih lanjut sesuai dengan kesepakatan tertulis m byd auto industry co ltd byd pada tanggal 5 agustus 2024 vsi dan byd telah mengadakan perjanjian lisensi teknis perakitan kd berdasarkan perjanjian tersebut vsi sebagai penerima lisensi dan byd sebagai pemberi lisensi yang dimana mengatur tentang pemberian hak produksi n perjanjian kerahasiaan antara perusahaan dengan anhui jianghuai automobile group corp ltd anhui pada tanggal 30 april 2022 perusahaan dan anhui m,page_0539.md,539,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/vktr_ar_sr_2024_pdf/pages/page_0539.md
flat:13,6,10,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024_pdf,tone_chain_of_thought_english.md,"Pada tanggal 5 Agustus 2024, VSI dan BYD telah mengadakan Perjanjian Lisensi Teknis Perakitan KD. Berdasarkan Perjanjian tersebut, VSI sebagai Penerima Lisensi dan BYD sebagai Pemberi Lisensi yang dimana mengatur tentang pemberian Hak Produksi.",244,climate-detection,"['climate-d', 'climate-specificity', 'climate-sentiment', 'climate-s', 'climate-tcfd', 'strategy', 'environmental-claims']",E,action,neutral,"The text mentions the signing of a Technical Assembly KD License Agreement between VSI and BYD, outlining the grant of Production Rights. This is an action without a measurable result, hence neutral sentiment.",exact,1.0,1.0,0.3639,"2024, agustus, berdasarkan, dimana, lisensi, mengadakan, mengatur, pada, pemberi, pemberian, penerima, perakitan, perjanjian, produksi, sebagai, tanggal, teknis, telah, tentang, tersebut", disepakati oleh perusahan dan amp uji coba ini dilakukan untuk mengevaluasi kinerja truk listrik dalam operasional di area kerja amp dengan periode uji coba selama satu 1 bulan kesuksesan uji coba akan ditentukan berdasarkan parameter kinerja yang telah disepakati dan jika hasil uji coba memuaskan amp berpotensi untuk melakukan pembelian lebih lanjut sesuai dengan kesepakatan tertulis m byd auto industry co ltd byd pada tanggal 5 agustus 2024 vsi dan byd telah mengadakan perjanjian lisensi teknis perakitan kd berdasarkan perjanjian tersebut vsi sebagai penerima lisensi dan byd sebagai pemberi lisensi yang dimana mengatur tentang pemberian hak produksi n perjanjian kerahasiaan antara perusahaan dengan anhui jianghuai automobile group corp ltd anhui pada tanggal 30 april 2022 perusahaan dan anhui mengadakan perjanjian negosiasi terhadap jac electric vehicle chassis jangka waktu perjanjian ini adalah lima 5 tahun sehubungan dengan perjanjian tersebut perusahaan memiliki hak dan kewajiban sebagai berikut i menjaga kerahasiaan informasi rahasia dan tidak mengungkapkan,page_0539.md,539,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/vktr_ar_sr_2024_pdf/pages/page_0539.md
flat:14,6,11,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024_pdf,tone_chain_of_thought_english.md,"Pada tanggal 30 April 2022, Perusahaan dan Anhui mengadakan perjanjian negosiasi terhadap JAC Electric Vehicle Chassis. Jangka waktu perjanjian ini adalah lima (5) tahun.",170,climate-detection,"['climate-d', 'climate-specificity', 'climate-sentiment', 'climate-s', 'climate-tcfd', 'strategy', 'environmental-claims']",E,action,neutral,"The text describes the signing of a negotiating agreement with Anhui regarding JAC Electric Vehicle Chassis. This is an action without a measurable result, hence neutral sentiment.",exact,1.0,1.0,0.2821,"2022, adalah, anhui, april, chassis, electric, jangka, lima, mengadakan, negosiasi, pada, perjanjian, perusahaan, tahun, tanggal, terhadap, vehicle, waktu",n lebih lanjut sesuai dengan kesepakatan tertulis m byd auto industry co ltd byd pada tanggal 5 agustus 2024 vsi dan byd telah mengadakan perjanjian lisensi teknis perakitan kd berdasarkan perjanjian tersebut vsi sebagai penerima lisensi dan byd sebagai pemberi lisensi yang dimana mengatur tentang pemberian hak produksi n perjanjian kerahasiaan antara perusahaan dengan anhui jianghuai automobile group corp ltd anhui pada tanggal 30 april 2022 perusahaan dan anhui mengadakan perjanjian negosiasi terhadap jac electric vehicle chassis jangka waktu perjanjian ini adalah lima 5 tahun sehubungan dengan perjanjian tersebut perusahaan memiliki hak dan kewajiban sebagai berikut i menjaga kerahasiaan informasi rahasia dan tidak mengungkapkan menyalin mereproduksi mendistribusi kepada pihak ketiga pt vktr teknologi mobilitas tbk and subsidiaries notes to the consolidated financial statements december 31 2024 and 2023 and for the years then ended amounts in tables are expressed in millions of rupiah un,page_0539.md,539,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/vktr_ar_sr_2024_pdf/pages/page_0539.md
flat:15,7,0,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Dalam jutaan Rupiah,19,,['none'],,,,"This is a currency unit indicator, not related to ESG.",exact,1.0,1.0,0.0768,"jutaan, rupiah",kilas kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi kompre,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
flat:16,7,1,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Pendapatan,10,,['none'],,,,"This is a financial term for revenue, not related to ESG.",exact,1.0,1.0,0.0065,pendapatan,kilas kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi komprehensif lain neto 1 240 306 473 other comprehensive loss nett laba komprehensif neto 38 237 33 126 15 361 net comprehensive income l,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
flat:17,7,2,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Beban Pokok Pendapatan,22,,['none'],,,,"This is a financial term for cost of revenue, not related to ESG.",exact,1.0,1.0,0.0,"beban, pendapatan, pokok",kilas kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi komprehensif lain neto 1 240 306 473 other comprehensive loss nett laba komprehensif neto 38 237 33 126 15 361 net comprehensive income laba neto yang dapat distribusikan kepada net comprehensi,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
flat:18,7,3,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Laba Bruto,10,,['none'],,,,"This is a financial term for gross profit, not related to ESG.",exact,1.0,1.0,0.0,"bruto, laba",kilas kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi komprehensif lain neto 1 240 306 473 other comprehensive loss nett laba komprehensif neto 38 237 33 126 15 361 net comprehensive income laba neto yang dapat distribusikan kepada net comprehensive income attributable to pemilik entitas induk 39 4,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
flat:19,7,4,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Laba Sebelum Beban Pajak Penghasilan,36,,['none'],,,,"This is a financial term for profit before income tax expense, not related to ESG.",exact,1.0,1.0,0.0049,"beban, laba, pajak, penghasilan, sebelum",kilas kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi komprehensif lain neto 1 240 306 473 other comprehensive loss nett laba komprehensif neto 38 237 33 126 15 361 net comprehensive income laba neto yang dapat distribusikan kepada net comprehensive income attributable to pemilik entitas induk 39 423 33 421 15 834 owners of the parent kepentingan non pengendali 54 11 0 ,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
flat:20,7,5,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024___pdf,tone_zero_shot_indonesian.md,Laba Neto,9,,['none'],,,,"This is a financial term for net profit, not related to ESG.",exact,1.0,1.0,0.0,"laba, neto",as kinerja performance highlights dalam jutaan rupiah in million rupiah laporan laba rugi komprehensif statement of comprehensive income deskripsi 2024 2023 2022 description pendapatan 428 929 344 917 215 876 revenues beban pokok pendapatan 247 489 187 121 116 816 cost of revenues laba bruto 181 440 157 796 99 060 gross profit laba sebelum beban pajak penghasilan 56 469 45 592 26 731 profit before income tax expense laba neto 39 477 33 432 15 834 net profit rugi komprehensif lain neto 1 240 306 473 other comprehensive loss nett laba komprehensif neto 38 237 33 126 15 361 net comprehensive income laba neto yang dapat distribusikan kepada net comprehensive income attributable to pemilik entitas induk 39 423 33 421 15 834 owners of the parent kepentingan non pengendali 54 11 0 57 controlling interest laba komprehensif neto yang dapat distri,page_0006.md,6,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0006.md
